cycle,branch,type,matchup,forecastdate,state,startdate,enddate,pollster,grade,samplesize,population,poll_wt,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,rawpoll_mcmullin,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,multiversions,url,poll_id,question_id,createddate,timestamp
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",2/15/2016,2/17/2016,"Fox News/Anderson Robbins Research/Shaw & Company Research","A",1031,"rv",.000066,47,42,,,47.45063,42.18523,,,"","http://www.foxnews.com/politics/interactive/2016/02/18/fox-news-poll-national-presidential-race-february-18-2016/",36392,49431,2/18/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",6/10/2016,6/14/2016,"Ipsos","A-",1231,"lv",.000066,42.8,30.2,6,,45.8524,32.54037,4.765076,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44237,67544,6/30/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",7/13/2016,7/19/2016,"CVOTER International","C+",905,"lv",.0000644,44.7,43,,,42.25528,36.91294,,,"","https://www.scribd.com/document/319892772/UPI-CVoter-Presidential-Tracking-Poll-8-1-2016#from_embed",44727,68393,8/1/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"New Jersey",2/24/2016,2/28/2016,"Fairleigh Dickinson University (PublicMind)","A",694,"rv",.0000644,52,36,,,51.91964,37.36742,,,"","http://view2.fdu.edu/publicmind/2016/160307/",44183,66133,6/2/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",6/9/2016,6/13/2016,"Ipsos","A-",1255,"lv",.0000643,42.4,28.9,7.4,,45.4439,31.23326,6.153741,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44238,67545,6/30/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",7/14/2016,7/20/2016,"CVOTER International","C+",895,"lv",.000064,44.5,45.1,,,42.15712,38.85839,,,"","https://www.scribd.com/document/319892772/UPI-CVoter-Presidential-Tracking-Poll-8-1-2016#from_embed",44728,68394,8/1/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",3/21/2016,3/24/2016,"Zogby Interactive/JZ Analytics","C-",1335,"lv",.0000639,53,35,,,51.58977,35.8417,,,"","http://zogbyanalytics.com/news/734-zogby-analytics-news-bites-2016-general-election-head-to-head-matchups",44871,68796,8/16/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",8/12/2016,8/14/2016,"The Times-Picayune/Lucid","",1390,"lv",.0000638,46,33,7,,48.23229,36.63115,3.743988,,"","https://luc.id/2016-presidential-tracker/",46187,72246,9/28/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",8/6/2016,8/12/2016,"USC Dornsife/LA Times","",2251,"lv",.0000637,45.71,42.24,,,47.3925,39.19415,,,"","http://latimes.com/politics/",44844,68727,8/13/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",7/15/2016,7/21/2016,"CVOTER International","C+",895,"lv",.0000628,44,47.1,,,41.81752,40.64356,,,"","https://www.scribd.com/document/319892772/UPI-CVoter-Presidential-Tracking-Poll-8-1-2016#from_embed",44729,68395,8/1/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"Arizona",12/4/2015,12/9/2015,"Strategies 360","B",504,"lv",.000062,42,44,,,40.44492,40.63097,,,"","http://www.strategies360.com/wp-content/uploads/2015/12/15-340-AZ-Public-Poll-Toplines.pdf",35447,47556,12/21/15,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",2/14/2016,2/16/2016,"NBC News/Wall Street Journal","A-",800,"rv",.000062,50,40,,,48.70598,40.551,,,"","https://www.scribd.com/doc/299690763/NBCNews-WSJ-February-Poll?secret_password=Mf2CgQ8zDGpLW73pfCoJ",36374,65592,5/5/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",2/10/2016,2/15/2016,"Quinnipiac University","A-",1342,"rv",.0000619,44,43,,,44.28366,42.16349,,,"","http://www.quinnipiac.edu/images/polling/us/us02182016_Urpfd42.pdf",36351,49406,2/18/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",6/8/2016,6/12/2016,"Ipsos","A-",1245,"lv",.000061,43,28.8,7,,46.03716,31.12799,5.744606,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44239,67546,6/30/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",8/4/2016,8/6/2016,"The Times-Picayune/Lucid","",2947,"lv",.0000608,47,35,6,,49.1305,38.72601,2.936424,,"","https://luc.id/2016-presidential-tracker/",46179,72238,9/28/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",6/7/2016,6/11/2016,"Ipsos","A-",1293,"lv",.0000606,43,30.4,6.7,,46.02893,32.72327,5.433093,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44241,67547,6/30/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"Florida",1/15/2016,1/18/2016,"Florida Atlantic University","C+",1008,"rv",.0000603,44,47,,,44.88949,46.19401,,,"","http://business.fau.edu/departments/economics/business-economics-polling/bepi-polls/index.aspx#.Vp-j0lMrL1I",35889,48237,1/20/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",7/23/2016,7/29/2016,"CVOTER International","C+",992,"lv",.00006,47.3,47.8,,,45.50182,40.51674,,,"","https://www.scribd.com/document/319892772/UPI-CVoter-Presidential-Tracking-Poll-8-1-2016#from_embed",44737,68403,8/1/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",6/1/2016,6/5/2016,"Morning Consult","",4002,"rv",.0000595,44,40,,,46.83655,42.5229,,,"","https://morningconsult.com/2016/06/07/poll-ryan-endorsement-doesnt-help-trump-independents/",44204,66275,6/7/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",7/21/2016,7/27/2016,"CVOTER International","C+",1089,"lv",.0000593,45.8,48.9,,,44.52244,41.21068,,,"","https://www.scribd.com/document/319892772/UPI-CVoter-Presidential-Tracking-Poll-8-1-2016#from_embed",44735,68401,8/1/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",8/11/2016,8/13/2016,"The Times-Picayune/Lucid","",1386,"lv",.0000584,44,36,8,,46.21563,39.6539,4.762972,,"","https://luc.id/2016-presidential-tracker/",46186,72245,9/28/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"New Hampshire",11/15/2015,11/17/2015,"Fox News/Anderson Robbins Research/Shaw & Company Research","A",804,"rv",.0000578,47,40,,,47.49308,37.00124,,,"","http://www.foxnews.com/politics/interactive/2015/11/18/fox-news-poll-trump-sanders-lead-respective-primaries-in-new-hampshire/",35384,47280,11/19/15,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",7/16/2016,7/22/2016,"CVOTER International","C+",843,"lv",.0000573,43.8,48.2,,,41.81025,41.49979,,,"","https://www.scribd.com/document/319892772/UPI-CVoter-Presidential-Tracking-Poll-8-1-2016#from_embed",44730,68396,8/1/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",8/5/2016,8/11/2016,"USC Dornsife/LA Times","",2216,"lv",.0000573,44.23,43.09,,,45.91111,40.06586,,,"","http://latimes.com/politics/",44835,68697,8/12/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"New Hampshire",2/2/2016,2/4/2016,"University of Massachusetts Lowell","B",1417,"rv",.000057,44,40,,,43.40074,39.12862,,,"","https://www.uml.edu/docs/2-5%20TOPLINE%20-%20UMassLowell-7NEWS%20NH%20PRIMARY_tcm18-230845.pdf",44182,66132,6/2/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",8/15/2016,8/21/2016,"SurveyMonkey","C-",17459,"rv",.0000568,43,38,11,,46.92207,40.78152,5.019798,,"","http://www.nbcnews.com/politics/2016-election/trump-faces-hurdle-minority-voters-clinton-maintains-lead-poll-shows-n636061",44915,68901,8/23/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",11/15/2015,12/2/2015,"Marist College","A",2360,"rv",.0000565,52,41,,,50.53757,39.71658,,,"","http://www.nbcnews.com/meet-the-press/clinton-leads-2016-match-ups-carson-rubio-run-closest-n474591",35415,47408,12/7/15,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",7/22/2016,7/28/2016,"CVOTER International","C+",992,"lv",.0000563,46.3,48.5,,,44.79718,40.9776,,,"","https://www.scribd.com/document/319892772/UPI-CVoter-Presidential-Tracking-Poll-8-1-2016#from_embed",44736,68402,8/1/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",7/20/2016,7/26/2016,"CVOTER International","C+",1023,"lv",.0000555,45,49,,,43.8091,41.28033,,,"","https://www.scribd.com/document/319892772/UPI-CVoter-Presidential-Tracking-Poll-8-1-2016#from_embed",44734,68400,8/1/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",8/7/2016,8/9/2016,"The Times-Picayune/Lucid","",1891,"lv",.0000554,49,33,7,,51.16523,36.72986,3.864296,,"","https://luc.id/2016-presidential-tracker/",46182,72241,9/28/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",6/1/2016,6/5/2016,"Ipsos","A-",1483,"lv",.0000545,47.5,33.7,,,47.95705,33.46568,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44199,66186,6/7/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",6/6/2016,6/7/2016,"Rasmussen Reports/Pulse Opinion Research","C+",1000,"lv",.0000539,38,37,8,,41.71569,38.76001,5.975037,,"","http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch",44208,66402,6/9/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",8/10/2016,8/12/2016,"The Times-Picayune/Lucid","",1395,"lv",.0000538,43,37,9,,45.19915,40.67772,5.787519,,"","https://luc.id/2016-presidential-tracker/",46185,72244,9/28/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",7/19/2016,7/25/2016,"CVOTER International","C+",932,"lv",.0000538,44.8,49.1,,,43.42585,41.61068,,,"","https://www.scribd.com/document/319892772/UPI-CVoter-Presidential-Tracking-Poll-8-1-2016#from_embed",44733,68399,8/1/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",5/31/2016,6/4/2016,"Ipsos","A-",1502,"lv",.0000527,46.7,33.7,,,47.13902,33.45335,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44200,66187,6/7/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",5/10/2016,5/10/2016,"Gravis Marketing","B-",1574,"rv",.0000522,49.5,47.5,,,49.37547,45.90435,,,"*","http://www.oann.com/pollnational/",44052,65740,5/13/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",8/4/2016,8/10/2016,"USC Dornsife/LA Times","",2203,"lv",.000052,44.84,43.33,,,46.52094,40.3195,,,"","http://latimes.com/politics/",44821,68663,8/11/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",6/2/2016,6/6/2016,"Ipsos","A-",1340,"lv",.0000515,46.1,34,,,46.57698,33.7731,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44198,66185,6/7/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",3/18/2016,3/21/2016,"Zogby Interactive/JZ Analytics","C-",1792,"lv",.0000504,47,40,,,45.53638,40.7747,,,"","http://zogbyanalytics.com/news/729-clinton-leads-trump-and-cruz-but-trails-kasich-in-zogby-poll",44872,68797,8/16/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",8/9/2016,8/11/2016,"The Times-Picayune/Lucid","",1416,"lv",.00005,44,37,8,,46.18732,40.69661,4.81065,,"","https://luc.id/2016-presidential-tracker/",46184,72243,9/28/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",5/30/2016,6/3/2016,"Ipsos","A-",1471,"lv",.0000493,46.5,34.8,,,46.91846,34.5452,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44190,66161,6/4/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",2/2/2016,2/3/2016,"Public Policy Polling","B+",1236,"v",.0000487,47,40,,,45.40911,38.42278,,,"","http://www.publicpolicypolling.com/pdf/2015/2016results.pdf",36025,48976,2/9/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",6/6/2016,6/10/2016,"Ipsos","A-",1073,"lv",.0000482,44,29.9,6.8,,47.0212,32.21561,5.521586,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44210,67548,6/30/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",5/29/2016,6/2/2016,"Ipsos","A-",1457,"lv",.0000466,46.9,35.2,,,47.30003,34.93736,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44191,66162,6/4/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",8/3/2016,8/9/2016,"USC Dornsife/LA Times","",2146,"lv",.0000462,44.94,43.49,,,46.62272,40.4885,,,"","http://latimes.com/politics/",44814,68643,8/10/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",8/8/2016,8/10/2016,"The Times-Picayune/Lucid","",1417,"lv",.0000457,47,35,6,,49.18114,38.7206,2.836388,,"","https://luc.id/2016-presidential-tracker/",46183,72242,9/28/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",7/17/2016,7/23/2016,"CVOTER International","C+",701,"lv",.0000456,44.1,48.9,,,42.31909,41.93019,,,"","https://www.scribd.com/document/319892772/UPI-CVoter-Presidential-Tracking-Poll-8-1-2016#from_embed",44731,68397,8/1/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",7/18/2016,7/24/2016,"CVOTER International","C+",733,"lv",.0000451,44.4,49.2,,,42.81922,41.96515,,,"","https://www.scribd.com/document/319892772/UPI-CVoter-Presidential-Tracking-Poll-8-1-2016#from_embed",44732,68398,8/1/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",9/1/2016,9/2/2016,"Google Consumer Surveys","B",926,"lv",.0000431,34.1,31.6,9.4,,42.28556,38.56256,6.274504,,"","https://s3.amazonaws.com/redoakstrategic-gcs/RedOakStrategic_NationalGCSSurvey_Sept62016.pdf",45393,70603,9/6/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",12/17/2015,12/20/2015,"Emerson College","B",754,"rv",.0000428,48,46,,,47.98561,43.4599,,,"","http://media.wix.com/ugd/3bebb2_b85d13974aeb4901bd68916b963cea3c.pdf",35465,47617,12/29/15,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",5/28/2016,6/1/2016,"Ipsos","A-",1389,"lv",.0000425,45.9,35.8,,,46.28493,35.52348,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44192,66163,6/4/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",8/2/2016,8/8/2016,"USC Dornsife/LA Times","",2136,"lv",.000042,45.13,43.44,,,46.81798,40.44057,,,"","http://latimes.com/politics/",44798,68596,8/9/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",5/31/2016,6/1/2016,"Rasmussen Reports/Pulse Opinion Research","C+",1000,"lv",.0000414,38,37,8,,41.65053,38.73053,5.919534,,"","http://www.rasmussenreports.com/public_content/politics/elections/election_2016/libertarians_johnson_makes_little_dent_in_clinton_trump_race",44184,66155,6/3/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",5/24/2016,5/30/2016,"Morning Consult","",4002,"rv",.0000411,42,39,,,44.70599,41.4538,,,"","https://morningconsultintelligence.com/media/mc/160510_crosstabs_STACKED_TREND_v1_AP.pdf",44171,66103,6/1/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"Alaska",1/5/2016,1/12/2016,"Ivan Moore Research","C",651,"rv",.0000385,44.1,49.3,,,42.13397,46.76912,,,"","http://www.adn.com/politics/article/adn-poll-alaskans-trump-sanders-president/2016/01/24/",35997,66088,5/31/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",8/1/2016,8/7/2016,"USC Dornsife/LA Times","",2117,"lv",.0000381,45.03,43.77,,,46.73656,40.75939,,,"","http://latimes.com/politics/",44787,68583,8/8/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"Missouri",3/3/2016,3/4/2016,"Remington","",903,"lv",.0000376,38,43,,,35.82412,39.26122,,,"","http://moscout.com/wp-content/uploads/2016/03/MOScout-Weekly-Poll-March-5.pdf",44358,67241,6/18/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",5/27/2016,5/31/2016,"Ipsos","A-",1219,"lv",.0000357,46,34.8,,,46.36435,34.51493,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44168,66093,6/1/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"Alabama",1/12/2016,1/12/2016,"Strategy Research","",2700,"rv",.0000356,32,68,,,31.48986,65.96632,,,"","http://wkrg.com/2016/07/21/trump-wins-alabama-but-some-supporters-may-not-like-him/",44863,68764,8/16/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",7/31/2016,8/6/2016,"USC Dornsife/LA Times","",2146,"lv",.0000354,44.66,43.96,,,46.40646,40.92573,,,"","http://latimes.com/politics/",44782,68575,8/7/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",6/5/2016,6/9/2016,"Ipsos","A-",812,"lv",.000035,43.9,29,7.1,,46.91341,31.30448,5.810633,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44211,67549,6/30/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",5/26/2016,5/30/2016,"Ipsos","A-",1199,"lv",.0000336,46.1,35.4,,,46.44544,35.10574,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44169,66094,6/1/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",7/30/2016,8/5/2016,"USC Dornsife/LA Times","",2126,"lv",.0000324,44.55,44.25,,,46.34921,41.17701,,,"","http://latimes.com/politics/",44780,68569,8/6/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",5/25/2016,5/29/2016,"Ipsos","A-",1205,"lv",.0000324,45.8,35.5,,,46.12649,35.19659,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44158,66095,6/1/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",2/2/2016,2/4/2016,"Quinnipiac University","A-",1125,"rv",.0000323,46,41,,,46.37654,39.94267,,,"","http://www.quinnipiac.edu/images/polling/us/us02052016_Ust53w.pdf",36031,65484,5/5/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",7/29/2016,8/4/2016,"USC Dornsife/LA Times","",2205,"lv",.0000315,45.18,44.64,,,47.05422,41.49915,,,"","http://latimes.com/politics/",44772,68525,8/5/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"Iowa",11/10/2015,11/16/2015,"Morning Consult","",641,"rv",.0000313,41,40,,,42.00599,38.75653,,,"","http://morningconsult.com/wp-content/uploads/2015/11/151101_topline_IA_FINAL.pdf",35392,47309,12/7/15,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"Nevada",11/10/2015,11/16/2015,"Morning Consult","",628,"rv",.0000309,41,44,,,42.15126,43.07487,,,"","http://morningconsult.com/wp-content/uploads/2015/11/151101_topline_NV_FINAL.pdf",35395,47327,12/7/15,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"South Carolina",11/10/2015,11/16/2015,"Morning Consult","",627,"rv",.0000309,41,44,,,42.64776,43.91122,,,"","http://morningconsult.com/wp-content/uploads/2015/11/151101_topline_SC_FINAL.pdf",35394,47321,12/7/15,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",5/24/2016,5/28/2016,"Ipsos","A-",1190,"lv",.0000306,44.4,35.9,,,44.70906,35.58748,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44159,66096,6/1/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",5/23/2016,5/27/2016,"Ipsos","A-",1239,"lv",.0000305,43.2,37.3,,,43.49162,36.98087,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44153,66066,5/28/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",7/26/2016,8/1/2016,"USC Dornsife/LA Times","",2171,"lv",.0000301,43.11,45.32,,,45.65321,41.59901,,,"","http://latimes.com/politics/",44744,68421,8/2/16,"16:40:05 25 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/25/16,"U.S.",5/23/2016,5/24/2016,"Rasmussen Reports/Pulse Opinion Research","C+",1000,"lv",.00003,40,39,,,40.98273,38.12404,,,"","http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch",44152,66065,5/27/16,"16:40:05 25 Oct 2016"
